"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.666,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.4945,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.4512,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.4357,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.2772,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.2195,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.0516,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.8113,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.4246,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-03",101.1221,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.9145,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.6605,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.3326,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.91878,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.30959,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.27103,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-10",96.78934,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-11",95.25725,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-12",93.81034,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-01",92.59553,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-02",91.60155,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-03",91.31547,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-04",91.83576,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-05",92.77641,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-06",93.74577,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-07",94.28759,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-08",94.6749,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-09",94.98615,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-10",94.95303,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-11",94.6484,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-12",94.34309,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-01",94.19335,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-02",93.95844,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-03",94.03197,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-04",94.23682,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-05",94.19244,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-06",94.34429,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-07",94.62698,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-08",94.87077,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-09",95.0185,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-10",95.02876,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-11",94.87503,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-12",94.77059,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-01",94.9402,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-02",95.07796,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-03",94.97123,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-04",94.74484,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-05",94.67403,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-06",94.76422,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-07",95.02762,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-08",95.12849,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-09",94.76631,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-10",94.30955,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-11",94.07056,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-12",93.91006,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-01",93.77002,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-02",93.74595,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-03",94.05067,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-04",94.39181,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-05",94.28425,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-06",94.17839,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-07",94.39217,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-08",94.92307,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-09",95.61632,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-10",96.16305,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-11",96.64129,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-12",97.02806,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-01",97.10314,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-02",97.14964,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-03",97.46752,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-04",97.94505,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-05",98.26991,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-06",98.27444,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-07",98.28688,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-08",98.5389,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-09",98.82999,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-10",98.48112,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-11",98.07145,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-12",97.90636,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-01",98.04506,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-02",98.49508,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.04417,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.42747,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.1008,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8583,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1875,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-08",101.1575,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.9139,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.7375,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.26,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-12",99.28652,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-01",98.27331,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-02",97.68469,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-03",97.3901,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-04",97.01747,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-05",96.62998,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-06",95.71736,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-07",94.3769,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-08",94.07912,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-09",95.0996,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-10",96.22909,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-11",97.10316,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-12",97.71928,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-01",98.17995,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-02",98.54671,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-03",98.87907,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-04",98.83842,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-05",98.6193,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-06",98.60804,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-07",98.69083,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.02911,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.41832,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.59627,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.47097,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.38358,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.26385,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.15839,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.1152,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-04",98.99535,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.83939,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-06",99.0166,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-07",99.23484,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-08",99.56821,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-09",100.1507,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-10",100.4606,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-11",100.8542,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.3155,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.4443,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.2588,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-03",100.8026,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-04",100.6822,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-05",100.8488,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-06",101.1883,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-07",101.4726,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-08",101.4313,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.0258,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-10",100.5203,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-11",100.27,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.1977,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.3089,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.5585,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.6804,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.7612,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-05",100.8537,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-06",101.0427,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-07",101.206,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-08",101.3837,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-09",101.6439,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-10",101.7586,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-11",101.9129,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-12",102.2087,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-01",102.3924,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-02",102.1176,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-03",100.8202,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-04",98.61013,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.57014,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-06",95.93835,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.2987,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-08",96.7416,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-09",97.26695,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-10",97.90035,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.19717,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-12",98.57812,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-01",98.85696,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.21135,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-03",99.72768,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-04",100.4875,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.5803,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-06",102.3728,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-07",103.1787,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-08",103.5556,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-09",103.4084,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-10",103.4951,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-11",103.5748,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-12",103.7614,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-01",104.1499,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-02",104.1595,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-03",103.7616,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-04",103.0296,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-05",102.4482,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-06",101.6176,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-07",100.8348,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-08",100.2482,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-09",99.87693,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-10",99.78573,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-11",100.1918,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-12",100.9976,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-01",101.7964,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-02",102.1534,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-03",102.0123,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-04",101.7203,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-05",101.3166,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1985-01",99.65234,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1985-02",99.6297,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1985-03",99.62145,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1985-04",99.61057,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1985-05",99.59109,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1985-06",99.54477,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1985-07",99.47766,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1985-08",99.44934,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1985-09",99.52029,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1985-10",99.67752,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1985-11",99.76369,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1985-12",99.74749,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1986-01",99.65463,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1986-02",99.56693,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1986-03",99.50983,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1986-04",99.45463,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1986-05",99.42688,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1986-06",99.40762,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1986-07",99.37823,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1986-08",99.30547,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1986-09",99.18798,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1986-10",99.02639,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1986-11",98.92372,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1986-12",98.8535,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-01",98.77955,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-02",98.70907,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-03",98.64686,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-04",98.58028,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-05",98.59275,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-06",98.72504,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-07",98.97996,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-08",99.17287,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-09",99.37824,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-10",99.6512,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-11",99.82211,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1987-12",99.90795,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-01",99.97558,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-02",100.0559,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-03",100.2474,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-04",100.5672,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-05",100.8111,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-06",101.0205,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-07",101.2727,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-08",101.4547,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-09",101.678,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-10",101.9938,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-11",102.1698,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1988-12",102.196,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-01",102.1421,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-02",102.132,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-03",102.2606,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-04",102.5182,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-05",102.6965,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-06",102.7977,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-07",102.8736,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-08",102.9071,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-09",102.9762,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-10",103.1003,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-11",103.1541,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1989-12",103.1031,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-01",102.9661,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-02",102.8501,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-03",102.7959,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-04",102.7743,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-05",102.7577,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-06",102.7071,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-07",102.6064,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-08",102.461,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-09",102.2624,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-10",101.9959,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-11",101.8056,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1990-12",101.6277,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-01",101.398,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-02",101.1952,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-03",101.0095,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-04",100.7904,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-05",100.6164,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-06",100.417,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-07",100.1472,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-08",99.91872,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-09",99.73872,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-10",99.56789,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-11",99.46596,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1991-12",99.38619,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-01",99.29443,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-02",99.21468,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-03",99.20107,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-04",99.24654,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-05",99.27942,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-06",99.2718,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-07",99.20676,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-08",99.0175,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-09",98.65238,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-10",98.09312,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.70281,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1992-12",97.38242,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-01",97.01234,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-02",96.77291,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-03",96.69317,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-04",96.71938,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-05",96.79464,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-06",96.93542,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.12204,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.2605,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-09",97.47492,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-10",97.8322,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-11",98.19602,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1993-12",98.5881,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-01",99.04671,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-02",99.42285,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-03",99.86245,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-04",100.3619,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-05",100.7559,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-06",101.0397,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-07",101.2653,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-08",101.3946,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-09",101.5361,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-10",101.7129,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-11",101.8404,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1994-12",101.8581,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-01",101.7216,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-02",101.4017,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-03",100.9702,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-04",100.4742,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-05",100.0434,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-06",99.59875,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-07",99.11193,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-08",98.67411,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-09",98.36666,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-10",98.16869,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-11",98.02501,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1995-12",97.85593,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-01",97.59828,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-02",97.46004,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-03",97.21999,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-04",96.91331,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-05",96.88358,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-06",97.21687,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-07",97.65179,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-08",98.10152,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-09",98.32158,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-10",98.52067,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-11",98.64459,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1996-12",98.67322,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-01",98.87293,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-02",99.11794,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-03",99.37485,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-04",99.61161,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-05",99.84858,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-06",100.0586,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-07",100.3062,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-08",100.5723,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-09",100.7626,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-10",100.8526,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-11",100.7996,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1997-12",100.8633,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-01",100.9403,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-02",101.0141,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-03",101.1456,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-04",101.2289,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-05",101.1335,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-06",101.014,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-07",100.6877,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-08",100.1981,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","1998-09",99.54311,
